index,oldB cell,oldT cell,oldmacrophage,oldnatural killer cell,youngB cell,youngT cell,youngmacrophage,youngnatural killer cell
Hsp90aa1,7.783328034298661,7.888486278070662,7.205084913790009,7.3791748911005515,8.333144772579494,7.926887051566576,7.67177684331241,8.643168438868704
Wdr20,1.3239650718146228,1.6134531270392531,1.0757388661354281,1.6822522757164138,1.1814490445511587,1.3254748563698295,0.9356260973032119,1.505612221109092
Zfp839,0.598490289692369,0.267920556803478,0.27436560190977993,0.33887418523975216,0.4268766505420197,0.11313607628325696,0.5543761582863533,0.16128441388011025
Cinp,0.6595843497793316,0.7896744794536555,0.9223493821375763,0.6651136074601958,0.6286578055038443,0.7454818015817843,0.7918554638874472,0.32538026107517687
Ankrd9,0.547597959210973,0.4019871218269961,0.7575103358851208,0.15189360994464038,0.2548758932081492,0.3439676134704011,0.3164071432244462,0.3487983028132414
Rcor1,0.6732155065052946,0.9744982847954228,0.6286615281558219,0.5526964718141089,0.6773440027834216,0.9018214862311985,0.8388713728740875,0.7134984012940799
Traf3,1.0677666945219342,0.8365649566491044,1.2461456983720984,0.397652789102617,0.9605544144057007,0.8215934072872982,1.1253567254938297,1.232595164407831e-30
Eif5,6.733415891922435,6.715454490536419,5.977310312119802,6.5490260905584226,6.5831335458186135,6.239264740779769,6.18584093707346,6.201567332635991
Mark3,1.8570635805675983,1.5494357508560497,1.730947838963352,2.3068500639272895,1.4143367427868454,1.4447709974821612,1.5242156810561052,1.662492763576194
Ckb,0.08477073312517465,1.2061451256757285,5.583920539550502,0.8883252564412506,0.06387216137241729,0.7411135839797269,4.992652131133421,0.7583811237540243
Trmt61a,0.8059130717382725,0.8201488190234993,0.6497316069415373,0.3037749612962987,0.6228054739116934,0.9796095962220807,0.5437348557109773,0.6182175926090644
Bag5,1.603495174231723,1.9887407898155576,1.6222040299309437,1.4007744652135978,1.3467728341088916,1.7678994421115848,1.3838825696561232,1.2208740596328715
Apopt1,2.1303649603473853,2.3879983652595858,2.9377430566143166,2.2417864700127423,2.0404584201112645,2.229538121523504,2.963161695434625,2.3566110488122507
Klc1,1.4147612424282292,1.3442125495956743,2.0987654927089405,1.5314461202592742,1.0442296977778907,1.0835361847714087,1.8987611238101318,2.0647595817000575
Zfyve21,0.5085356952321033,0.19488641165151388,0.6208261600290744,9.98402083170343e-31,0.17541577815277828,0.14158650632014216,0.7438174745392236,0.3453125085451354
Ppp1r13b,0.9684778124358674,0.8822641372230019,0.38961459498543133,1.0038337679846998,0.8758203359901916,0.7907334452984284,0.45538526965178877,1.1066325835434
