index,old,young
Mrpl15,1.577129499118448,1.463725038801809
Lypla1,1.3265603744965615,1.217649627122623
Tcea1,1.7275175037678583,1.6229549487199517
Atp6v1h,1.4055339546072099,1.4282908104407772
Rb1cc1,1.1193781087911276,1.0631938596479757
4732440D04Rik,0.7740332439269048,0.7849012888210248
Pcmtd1,1.434346991233495,1.3400969894718948
Rrs1,1.2520904799973023,1.2136827348505308
Vcpip1,0.9847202453333948,0.9529281652825091
Sgk3,1.0394232238395715,0.9760583219049568
Mcmdc2,0.7706064343383989,0.7087667558324782
Snhg6,1.2149486166808021,1.2926333676176842
Cops5,1.2901514791609594,1.2267484949220548
Cspp1,1.057129924201864,1.076339892162959
Arfgef1,1.283573418660353,1.222910909507427
Slco5a1,0.7053075076641446,0.6931471805600693
Ncoa2,1.1111857557488125,1.0664206921279795
Tram1,2.4011780285080073,2.111489124422339
Lactb2,0.8144887663474883,0.7898481796905702
Eya1,0.7277018169704658,0.7275187319914955
Msc,0.7022395038268007,0.6931471805600693
Terf1,1.0800687492803884,1.0213852691872112
Rpl7,7.582203801046066,7.733977278748595
Rdh10,0.7555447505088878,0.7376988227807917
Stau2,0.7354531630182244,0.7321986113652977
Ube2w,1.302264587072078,1.1950026063468475
Tceb1,1.9787212803027947,1.8634867267645883
Tmem70,1.0599278948309374,0.9787860908087944
Ly96,1.0717735030185123,0.9270681776911661
Mcm3,0.9604820759698521,0.9230057700148266
Paqr8,0.7011734231146369,0.6971082084179757
Tram2,0.7744201415550259,0.7445219794526245
Tmem14a,0.7213454900075185,0.7103447186045986
Kcnq5,0.7399211443380573,0.7302167488119431
Ogfrl1,0.9204250943286221,0.8844813323510522
Smap1,1.510558289664664,1.358302880201991
Sdhaf4,1.3654721944109383,1.24438954411505
Lmbrd1,1.6746050897156877,1.472764436628923
Phf3,1.6087545298231638,1.6025635153821693
Ptp4a1,1.5252860613851218,1.4193976996025064
Prim2,0.7900073987122157,0.7840434533423508
Rab23,0.7574335293922629,0.7470732163841742
Bag2,0.7078365427301923,0.6975868801977239
Zfp451,0.8859701576542554,0.8580713252585481
Dst,0.74013242291101,0.7038778083905737
Ccdc115,1.391492552695082,1.2494726344146179
Imp4,1.4892401571930043,1.354411361232831
Ptpn18,5.022933929836828,4.858605691241011
4930568A12Rik,0.7059656284068565,0.6931471805600693
Arhgef4,0.7350634072999509,0.7250265575563183
Fam168b,1.2486435406862753,1.1866354921720426
Plekhb2,1.1561581849971985,0.9749376754356651
Hs6st1,0.7538439887252787,0.7638864945913575
Uggt1,0.9646415152633714,0.9354098133236538
Neurl3,1.242507635440683,1.3649739386627275
Arid5a,1.2160042000791007,1.1272373878724073
4930403P22Rik,0.7234032143123922,0.7116152486362609
Kansl3,1.098882451266259,1.085776813983908
Lman2l,0.9549803481280303,0.9372224020328964
Cnnm4,0.7490726788900283,0.7393345196785198
Cnnm3,0.7699308997332945,0.7684284879558864
Ankrd39,1.0201267278153985,0.9511508352064239
Sema4c,0.6997127946100754,0.6931471805600693
Cox5b,3.8425712608652867,3.435955989621621
Actr1b,1.0193791848958165,0.9821294574200565
Zap70,1.213817932686307,1.1267846955688336
Tmem131,0.9817754870802212,0.8811363613040175
Inpp4a,0.8647882782026212,0.8332729343093357
Coa5,1.151626553620588,1.0708533229821133
Unc50,1.4161978145713976,1.2110809364198014
Mgat4a,0.9315504258709916,0.9204334885892376
Tsga10,0.7497746121538337,0.7397037998776943
Lipt1,0.7192532494417311,0.7138052604913515
Mitd1,1.1723521772571774,1.1052012038187442
Mrpl30,2.5197436057842393,2.3414339017162744
Txndc9,1.6268122532999292,1.4544519585377094
Eif5b,2.2391216309797226,2.062851631134668
Rev1,0.8483566372192471,0.8387986479806062
Aff3,1.0077064048433857,0.9964357824951146
Gm16152,1.2164953427480922,1.159152793213789
Chst10,0.8583342480320615,0.8553164982538546
Pdcl3,1.3826380367167421,1.2370371771973518
Rpl31,7.270092828227367,7.555796165503978
Tbc1d8,0.7521283244418512,0.7336285718505889
Cnot11,1.0262731475163676,0.9353136241792269
Rnf149,1.0383804159875503,0.9280617816527721
Map4k4,1.2516487445225972,1.278110938870275
Il1r2,0.8105217449250223,0.7476076140577982
Il18r1,0.9251812095617766,0.9049463842644775
Il18rap,0.7838798739871808,0.7702128798466809
Mfsd9,0.7000358582884157,0.6931471805600693
Mrps9,1.3165405117679807,1.1890066496673906
Tgfbrap1,0.7998711128756537,0.7904349053207019
AI597479,0.7531990457356087,0.7341632916387252
Fhl2,0.6998787638156623,0.7005576160016235
Nck2,0.7180904076963526,0.7296634150663762
Uxs1,0.8533393577261532,0.8146032749245806
Tpp2,1.16449482288936,1.1391163807079852
Tex30,1.0786713158524361,0.9852204811780069
Kdelc1,0.7308840465187849,0.7241555386590903
Bivm,0.7360149136913718,0.71981793462564
Ercc5,0.804707034991015,0.7917621250814939
Wdr75,0.8673799144729735,0.8470767100754455
Slc40a1,0.7294432232963041,0.6931471805600693
Slc39a10,0.7592360205686088,0.76583184475159
4933411E06Rik,0.7119930295863899,0.7078436322553671
Nabp1,1.188288493510638,1.246161155533447
Myo1b,0.6963303987414613,0.6931471805600693
Stat4,1.0929201506112964,1.0626866462007822
Stat1,2.1018771545936286,1.6623808609896227
Gls,1.3466560291488987,1.356759317289709
Nab1,1.2190476283606495,1.1131469801962526
Tmem194b,0.8800090933446175,0.8687997773725631
Mfsd6,0.8392227862585779,0.8032110720620756
Inpp1,1.046210566163162,0.9758274589696404
Hibch,0.8824758130674367,0.85056757011129
1700019D03Rik,0.7469299527230684,0.7347727950290179
Pms1,0.7508446680252376,0.7514408455881355
Ormdl1,1.1925575604466336,1.0647664405576336
Osgepl1,0.8512290517273888,0.8156611174669449
Asnsd1,1.897279145543191,1.653652202436284
Stk17b,3.916060963385279,3.8893469799219713
Gtf3c3,0.794745836875788,0.787955887644445
Pgap1,1.1479948797663013,1.2095090248224851
Ankrd44,2.41150006482081,2.251724487517608
Sf3b1,3.1871508074050747,3.0223895904165907
Coq10b,1.1152064984569636,1.1027034860839071
Hspd1,1.90521837281643,1.796888366704371
Hspe1,3.8465309390518536,3.970329212996191
Mob4,1.5563020314486988,1.3702434304546423
Rftn2,0.7632831224948459,0.7826226495653332
Mars2,0.8132655204686837,0.8132368638064764
Plcl1,0.7036225015537098,0.6931471805600693
1700066M21Rik,0.7257414429915078,0.7055963752899981
Tyw5,0.778886816300917,0.7754155247435316
9430016H08Rik,0.9634102938104359,0.9377606725150952
Kctd18,0.8521872339042807,0.8525425269230626
Sgol2a,0.7042614585219559,0.6966218854455348
Bzw1,2.206247192017039,2.0814731826818624
Clk1,2.6397277365975738,2.5826812536316326
Ppil3,1.2185899236299944,1.1463458776156181
Nif3l1,0.8250099014746008,0.7825845504090623
Orc2,0.9131397175036444,0.8725456514979899
Fam126b,0.8334194079354172,0.8066499775989537
Ndufb3,2.1424408660774312,2.0100019649544976
Cflar,1.3726463066034784,1.2926252436058567
Casp8,1.5993864948929004,1.4354352843271234
Trak2,0.8807321300953864,0.8803227486036637
Stradb,0.8662592367214018,0.8219451710348226
Tmem237,0.7416365412013142,0.7310831171019294
Als2,0.728797000150797,0.7061693013345768
Sumo1,3.2407745606919076,2.78354080864695
Nop58,1.3780900469124713,1.3561681089056
Bmpr2,0.7245777852981427,0.7130544240001022
Fam117b,1.0100240235693174,0.9365265311022385
Wdr12,1.009776707275892,0.9682880571597656
Carf,0.7673494703718845,0.7658276403967454
Nbeal1,0.8887061973063628,0.9042656675083212
Cyp20a1,0.8931006575865745,0.8420445542755476
Abi2,0.7654417288411556,0.7316304960471797
Raph1,0.7887018810279084,0.744044921414535
Cd28,1.8087436119910179,1.6608945247302336
Ctla4,1.1103317814371376,0.8631096461820155
Icos,0.9810206602917262,0.8812474882696574
Pard3b,0.7585979023559513,0.7113228949171367
Nrp2,0.8113764555579518,0.7317817777221858
Ino80d,1.0909364107295574,1.106204588384576
Gm20342,0.8346544447986871,0.8334552056626481
Ndufs1,1.045689154179907,1.0054829792992048
Eef1b2,5.636892740953917,5.7770373174261795
Adam23,0.7331918536621622,0.726553810477521
Fastkd2,0.8124536478781759,0.7858670502233677
Klf7,1.0439478170470486,1.0086907874265572
Creb1,1.182334479452539,1.114686734555005
Mettl21a,0.8151679057650881,0.7866758562587703
Ccnyl1,0.7036935546338201,0.6931471805600693
Fzd5,0.7151615900870963,0.6981258806345897
Plekhm3,1.1083250590120928,1.0524920060031122
Idh1,0.7946634512698451,0.7553728721480031
Pikfyve,0.9006933349283652,0.8789719959339073
Rpe,0.9848974263664745,0.9758376497978045
Kansl1l,0.8280821906200037,0.8138259966688195
Acadl,1.3627749322251002,1.2643302016191547
Lancl1,0.9327427443115246,0.9032675582894221
