index,B cell,T cell,macrophage,natural killer cell
Mrpl15,1.4942354292024296,1.5777622701632439,1.639598022606779,1.3576706089545456
Lypla1,1.2559415982895685,1.2667108491560846,1.5315344674049605,1.2591586993582897
Tcea1,1.7147389472760082,1.550209536579141,1.8626515349180086,1.5896985104224326
Atp6v1h,1.4765157446098318,1.2576473365103982,1.4628065275877034,1.4922177340548595
Rb1cc1,1.0791386917792016,1.1245498295661658,1.107084369583288,1.0795539721751968
4732440D04Rik,0.7828948200898865,0.7768250392806039,0.7552644719049946,0.7623148360051184
Pcmtd1,1.4529518356295756,1.2760766567826631,1.1657379093851006,1.485180449097161
Rrs1,1.2384398514669146,1.2570688734615,1.1139006710615524,1.063247050515958
Vcpip1,0.9614102131727846,0.9601880783443912,1.0974268174027961,1.037898593899102
Sgk3,1.0405217555876276,0.7954391145633979,1.6745445171922444,0.7904895125713233
Snhg6,1.2273349885968277,1.284106067433512,1.450598827622755,1.0607715815398304
Cops5,1.2101906703997742,1.3071156999287308,1.5430806760033484,1.6418945472582185
Cspp1,1.104150271830312,0.9696771958730606,1.0871785723753447,1.0736366542517746
Arfgef1,1.2599839602827183,1.251521472950313,1.230519700688609,1.1974355645829966
Ncoa2,1.0490002271628105,1.1696053819001135,1.1713637705149211,1.2259758428788454
Tram1,2.2777876336634804,2.138065046691067,2.5288706182809277,2.979926882076496
Lactb2,0.7820295904779389,0.8417499125629325,0.8653340344291297,0.7784003418068376
Terf1,1.0283590126049957,1.1008346912631886,1.0674211054570895,1.2240146889477228
Rpl7,7.702661867668851,7.674037259971579,7.237929267042222,7.339037831556113
Ube2w,1.3207884915001864,1.0298069682755198,1.4875322359325955,1.1597336946042425
Tceb1,1.8187240399244804,2.0038917828484135,2.7447575273925713,2.1049553687046503
Tmem70,1.0039067555223302,1.028843451608004,1.1786584078664772,1.0395866622412933
Ly96,1.0377390276329248,0.8430490134298183,1.3695335796739205,0.7729509176115722
Mcm3,0.9130447806723506,0.9615719768036278,1.1833366849326983,0.9998249066653156
Ogfrl1,0.8609049620998339,0.7165346783227583,2.277581224087717,0.8096646923603397
Smap1,1.2698699724896245,1.7832892247194532,1.6646839996789458,2.0200159866295175
Sdhaf4,1.3140784595268367,1.2669826400162452,1.4078202277226761,1.3544373647079406
Lmbrd1,1.827678144280211,1.0399718245307696,1.2436213924487642,1.281355064949366
Phf3,1.5746898467136492,1.691955337293931,1.508711497713106,2.007782831973724
Ptp4a1,1.4275607225313436,1.460382205688325,2.043413766269394,1.7276411122823647
Prim2,0.7868070500706216,0.7706678202512877,0.8538307873505147,0.8674247129246166
Rab23,0.7462525015377157,0.774090747157468,0.7370598036247742,0.6931471805599467
Zfp451,0.8564110810371548,0.9038211741774637,0.9084315536702412,0.9156359246458623
Ccdc115,1.2946666676434722,1.3570747504695277,1.5043195910954565,1.303103388280616
Imp4,1.415555102136169,1.466293349637226,1.368393547085859,1.2896015296131556
Ptpn18,4.650478817463214,5.701191659581659,4.731637390194581,5.88704225777275
Fam168b,1.2106579239339261,1.2082659588398408,1.3727478705617828,1.210420175371586
Plekhb2,1.0361096273938994,1.0991038991748256,1.3078332914086233,1.0516449842688749
Hs6st1,0.7567793230942913,0.7468153566741954,0.8467951796625356,0.710652957893145
Uggt1,0.9281658809614459,0.9697376947729158,1.0957473921364616,1.0900620362972182
Neurl3,1.2618416477110124,1.3626988219203104,1.3976865165109844,1.8045884683517603
Arid5a,1.0981514628521782,1.3795245726874437,1.0145908701535014,1.5721726429911702
Kansl3,1.0728024700948644,1.1356914629040318,1.1178881812744959,1.1557919282865283
Lman2l,0.9477904066685436,0.9233613582828627,1.069688384777958,0.8169876051747009
