index,oldB cell,oldT cell,oldmacrophage,oldnatural killer cell,youngB cell,youngT cell,youngmacrophage,youngnatural killer cell
Mapk3,1.048973191485666,1.115576065848839,1.9709280194282177,1.2903861520011566,0.9984803068569059,1.041800950450847,1.722261081116403,1.3392402581721061
Ypel3,3.529704060633564,3.7435058023190826,3.304167260742999,3.647189402284785,3.1249727422542932,3.287245086598254,2.8584216788183534,3.682309462755139
Ppp4c,2.591345680013794,2.6988131280817673,3.074945957237023,2.8806917042677,2.218377201767583,2.3377092023763972,2.869526392610355,2.7133191861830634
Aldoa,4.524757339603218,4.520419736305887,4.425996053400742,4.219670806107563,3.8819820743832767,3.83268830516717,3.6264367725153037,3.8986128893027843
Ino80e,1.292814189152009,1.3158325743342454,1.5288596230281504,1.581726038059501,1.1623191960444128,1.22258905470312,1.2145197685549112,1.1131230662119698
Hirip3,0.8599371662954156,0.8862043030170396,0.9366440497393973,0.7705659018912737,0.8400749593960195,0.8527173083281858,0.9392017974366246,0.81672046751686
Taok2,0.8926820221636775,0.931042785528149,0.9141460337683421,0.917957896907155,0.8726843525185418,0.9277339781200549,0.8992985705844684,0.8623103238159194
Tmem219,1.6439910346914859,1.4031913543186205,2.2856795898209987,1.745684803761612,1.443644288925775,1.34656183957798,2.02296032553329,1.3598857267456574
Kctd13,0.9831197222361401,0.998480922231952,1.111237769436367,1.0061760569600615,0.9124600462031909,0.8979837111627733,1.0182760672809454,0.8658049371728943
Cdipt,1.3017873153270951,1.9959503170409736,1.620886997084671,1.5513214633815797,1.145374741446363,1.7413685321026664,1.3552107752497446,1.1729907530325372
Mvp,1.1000016961796415,1.0569999592787636,1.8533509144196272,1.185011276380945,0.9816011790444075,0.9475450884060684,1.5100340560721635,1.1220562926768332
Maz,1.1447972864062779,1.5604165376132821,1.3463417396334922,1.3061804770032062,1.090213986654181,1.363981243219335,1.3794094126297696,1.0557244121095477
AI467606,1.3881848965987909,2.0597456295611765,1.3718255192262996,1.4381229259693238,1.2171817678350565,1.6213156006174465,1.1357488631261001,1.35426240238976
Spn,0.9486671653330649,2.083518690096544,1.7233575349652641,2.731555518928745,0.7684508555304217,1.7558343566929084,1.6675339631253114,2.334349459276256
